Name	Assembly	Level	G.Size.Mb	GC	Scaffolds	CDS	day	month	year	group1	group2
Betula_nana	GCA_000327005.1	Scaffold	564.011	38.4	551915	0	28	11	2012	Plants	Land_Plants
Xenocatantops_brachycerus	GCA_900249655.1	Contig	41.6421	0	43187	0	17	1	2018	Animals	Insects
Pangasianodon_hypophthalmus	GCA_003671635.1	Scaffold	715.76	39.0001	567	38577	22	10	2018	Animals	Fishes
Schizaphis_graminum	GCA_003264975.1	Scaffold	385.232	21.3	7859	0	25	6	2018	Animals	Insects
Verticillium_alfalfae_VaMs.102	GCA_000150825.1	Scaffold	32.863	55.4	27	10237	6	6	2008	Fungi	Ascomycetes
Rhazya_stricta	GCA_001752375.1	Scaffold	274.354	32.9	979	0	4	10	2016	Plants	Land_Plants
Cheirogaleus_medius	GCA_004024725.1	Scaffold	2393.09	40.5	547751	0	15	1	2019	Animals	Mammals
Mandrillus_sphinx	GCA_004802615.1	Scaffold	2860.58	39.6	53550	0	22	4	2019	Animals	Mammals
Erythrocebus_patas	GCA_004027335.1	Scaffold	3490.49	41.2	2563960	0	16	1	2019	Animals	Mammals
Prolemur_simus	GCA_003258685.1	Scaffold	2411.59	37.8	128596	0	20	6	2018	Animals	Mammals
Penicillium_oxalicum_114-2	GCA_000346795.1	Scaffold	30.1774	50.6	9	9979	15	3	2013	Fungi	Ascomycetes
Echinococcus_multilocularis	GCA_000469725.3	Scaffold	114.963	42.5	1217	10656	31	7	2013	Animals	Flatworms
Tachypleus_tridentatus	GCA_004102145.1	Scaffold	1889.45	33.1	277003	0	22	1	2019	Animals	Other_Animals
Alligator_sinensis	GCA_000455745.1	Scaffold	2270.57	44.6	9317	43105	27	8	2013	Animals	Reptiles
[Candida]_vartiovaarae	GCA_900465365.1	Scaffold	11.3251	46.2	28	0	30	7	2018	Fungi	Ascomycetes
Candida_sake	GCA_003243815.1	Contig	14.1182	38.8	17	0	18	6	2018	Fungi	Ascomycetes
Pichia_kluyveri	GCA_003327685.1	Contig	12.4	28.8	22	0	19	7	2018	Fungi	Ascomycetes
Barnettozyma_californica	GCA_003706655.2	Scaffold	11.8483	41.6	270	0	31	10	2018	Fungi	Ascomycetes
Cirrhinus_molitorella	GCA_004028445.1	Scaffold	920.273	34.3	478313	0	17	1	2019	Animals	Fishes
Cyberlindnera_suaveolens	GCA_003708225.2	Scaffold	12.3837	42.9	627	0	31	10	2018	Fungi	Ascomycetes
Ogataea_philodendri	GCA_003706115.2	Contig	8.84211	47.9	82	0	31	10	2018	Fungi	Ascomycetes
Glomus_cerebriforme	GCA_003550305.1	Scaffold	136.821	21.8	2571	21158	12	9	2018	Fungi	Other_Fungi
Candida_corydali	GCA_003706475.2	Scaffold	11.6104	34.1	157	0	31	10	2018	Fungi	Ascomycetes
Sporothrix_schenckii_1099-18	GCA_000961545.1	Contig	32.3751	55	16	10293	24	3	2015	Fungi	Ascomycetes
Pocillopora_damicornis	GCA_003704095.1	Scaffold	234.351	38.2994	4393	25183	31	10	2018	Animals	Other_Animals
Carollia_perspicillata	GCA_004027735.1	Scaffold	2689.41	42.7	1925339	0	16	1	2019	Animals	Mammals
Anoura_caudifer	GCA_004027475.1	Scaffold	2206.59	41.7	337255	0	16	1	2019	Animals	Mammals
Tonatia_saurophila	GCA_004024845.1	Scaffold	2105.89	42	249810	0	15	1	2019	Animals	Mammals
Echeneis_naucrates	GCA_900963505.1	Scaffold	528.272	41.4	1405	0	11	4	2019	Animals	Fishes
Esox_lucius	GCA_004634155.1	Chromosome	940.907	42.2905	811	13	27	3	2019	Animals	Fishes
Acipenser_ruthenus	GCA_004119895.1	Scaffold	1732.55	34.4	215913	0	30	1	2019	Animals	Fishes
Nibea_albiflora	GCA_900327885.1	Scaffold	574.466	0	11977	0	22	11	2018	Animals	Fishes
Cydia_pomonella	GCA_003425675.2	Scaffold	772.892	33	1717	0	23	8	2018	Animals	Insects
Komagataella_phaffii_GS115	GCA_000027005.1	Chromosome	9.21638	41.1319	4	5040	25	5	2009	Fungi	Ascomycetes
Bos_mutus	GCA_000298355.1	Scaffold	2645.16	42	41192	28881	21	5	2012	Animals	Mammals
Beauveria_pseudobassiana	GCA_003267905.1	Scaffold	34.5081	49.4	524	0	26	6	2018	Fungi	Ascomycetes
Rana_catesbeiana	GCA_002284835.2	Scaffold	6250.35	43.6998	1544635	28771	18	1	2017	Animals	Amphibians
Oxygymnocypris_stewartii	GCA_003573665.1	Scaffold	1849.22	0	26281	0	18	9	2018	Animals	Fishes
Helostoma_temminkii	GCA_900302695.1	Scaffold	599.808	0	21407	0	9	3	2018	Animals	Fishes
Trachinotus_ovatus	GCA_900607315.1	Scaffold	648.062	41.1	138	0	9	11	2018	Animals	Fishes
Panthera_onca	GCA_004023805.1	Scaffold	2504.53	41.7	438792	0	15	1	2019	Animals	Mammals
Kryptolebias_marmoratus	GCA_001649575.1	Scaffold	680.367	40.6001	3073	42376	22	5	2016	Animals	Fishes
Ostrinia_furnacalis	GCA_004193835.1	Scaffold	437.294	37.4994	7722	23871	13	2	2019	Animals	Insects
Ceratosolen_solmsi_marchali	GCA_000503995.1	Scaffold	277.059	30.4	2457	12833	4	12	2013	Animals	Insects
Poecilia_reticulata	GCA_000633615.2	Chromosome	731.622	40.2816	3029	43715	17	4	2014	Animals	Fishes
Phascolarctos_cinereus	GCA_002099425.1	Contig	3192.58	39.1	1907	46908	18	4	2017	Animals	Mammals
Annulohypoxylon_stygium	GCA_003314315.1	Scaffold	38.6811	47.1	74	0	11	7	2018	Fungi	Ascomycetes
Rhynchosporium_agropyri	GCA_900074905.1	Scaffold	52.4771	42.9	508	13673	25	10	2016	Fungi	Ascomycetes
Rhynchosporium_secalis	GCA_900074895.1	Scaffold	49.4113	43.9	2130	13145	25	10	2016	Fungi	Ascomycetes
Rhynchosporium_commune	GCA_900074885.1	Scaffold	55.6391	42.3	164	12211	25	10	2016	Fungi	Ascomycetes
Mucor_irregularis_B50	GCA_000587855.1	Scaffold	33.9666	37.9	882	0	9	3	2014	Fungi	Other_Fungi
Miichthys_miiuy	GCA_001593715.1	Scaffold	619.301	39.3	6294	0	17	3	2016	Animals	Fishes
Eucalyptus_melliodora	GCA_004368105.1	Scaffold	643.228	38.9	423	0	25	3	2019	Plants	Land_Plants
Ursus_arctos_horribilis	GCA_003584765.1	Scaffold	2328.66	41.9	6673	43168	20	9	2018	Animals	Mammals
Romanomermis_culicivorax	GCA_001039655.1	Scaffold	322.766	37.8	62537	0	6	1	2014	Animals	Roundworms
Pampus_argenteus	GCA_000697985.1	Scaffold	350.449	38.2	298139	0	3	6	2014	Animals	Fishes
Acremonium_chrysogenum_ATCC_11550	GCA_000769265.1	Scaffold	28.5905	55.1726	541	8901	15	8	2014	Fungi	Ascomycetes
Physella_acuta	GCA_004329575.1	Scaffold	764.481	36.3	799881	0	6	3	2019	Animals	Other_Animals
Meriones_unguiculatus	GCA_002204375.1	Scaffold	2523.12	42.5	68793	38763	21	6	2017	Animals	Mammals
Sebastes_koreanus	GCA_004335335.1	Contig	725.092	40.6	147157	0	8	3	2019	Animals	Fishes
Monopterus_albus	GCA_001952655.1	Scaffold	684.144	41.5001	20622	40334	13	1	2017	Animals	Fishes
Diuraphis_noxia	GCA_001186385.1	Scaffold	395.074	34.2992	5637	17476	23	7	2015	Animals	Insects
Penaeus_japonicus	GCA_002291165.1	Scaffold	1660.27	38.4	2434740	0	12	9	2017	Animals	Other_Animals
Palaemon_carinicauda	GCA_004011675.1	Scaffold	6699.72	36.8	9470451	0	11	1	2019	Animals	Other_Animals
Pungitius_pungitius	GCA_003399555.1	Scaffold	441.09	37.9	7847	0	16	8	2018	Animals	Fishes
Anguilla_rostrata	GCA_001606085.1	Scaffold	1413.03	41	79209	0	1	4	2016	Animals	Fishes
Macquaria_australasica	GCA_005408345.1	Scaffold	675.976	41	2962	0	16	5	2019	Animals	Fishes
Pteronotus_parnellii	GCA_000465405.1	Scaffold	1960.32	40.8	177401	0	6	9	2013	Animals	Mammals
Solanum_pennellii	GCA_001406875.2	Chromosome	926.426	35.6914	12	38023	25	6	2014	Plants	Land_Plants
Solanum_habrochaites	GCA_000577655.1	Contig	724.285	33.6	42990	0	17	2	2014	Plants	Land_Plants
Umbelopsis_isabellina_B7317	GCA_000697415.1	Contig	21.8708	42	58	0	2	6	2014	Fungi	Other_Fungi
Elaeis_oleifera	GCA_000441515.1	Scaffold	1402.73	40.8	26756	0	25	7	2013	Plants	Land_Plants
Conus_consors	GCA_004193615.1	Scaffold	2049.32	39	2688687	0	12	2	2019	Animals	Other_Animals
Protaetia_brevitarsis	GCA_004143645.1	Scaffold	1143.92	25.4	5266	0	6	2	2019	Animals	Insects
Rhincodon_typus	GCA_001642345.2	Scaffold	2931.6	41.8	57334	27896	11	5	2016	Animals	Fishes
Sclerotinia_borealis_F-4128	GCA_000503235.1	Scaffold	39.4501	41.9	1241	10166	3	12	2013	Fungi	Ascomycetes
Endocarpon_pusillum_Z07020	GCA_000464535.1	Scaffold	37.1306	46	908	9238	4	9	2013	Fungi	Ascomycetes
Pontoporia_blainvillei	GCA_004363935.1	Scaffold	1685.1	46.7	1885058	0	22	3	2019	Animals	Mammals
Colletotrichum_lindemuthianum	GCA_001693025.2	Scaffold	99.1667	37.3	1276	0	24	7	2016	Fungi	Ascomycetes
Beatragus_hunteri	GCA_004027495.1	Scaffold	2697.26	42.3	535889	0	16	1	2019	Animals	Mammals
Propithecus_coquereli	GCA_000956105.1	Scaffold	2798.15	43.2	22539	28112	17	3	2015	Animals	Mammals
Salpingoeca_rosetta	GCA_000188695.1	Scaffold	55.4403	55.5	154	11731	9	2	2011	Protists	Other_Protists
Zizania_latifolia	GCA_000418225.1	Scaffold	603.989	44.4	4522	0	3	7	2013	Plants	Land_Plants
Strigomonas_galati	GCA_000482125.1	Contig	27.235	49.9	7280	0	25	10	2013	Protists	Kinetoplasts
Strigomonas_oncopelti	GCA_000482165.1	Contig	24.9629	55	8626	0	25	10	2013	Protists	Kinetoplasts
Herpetomonas_muscarum	GCA_000482205.1	Contig	30.8448	58.2	10264	0	25	10	2013	Protists	Kinetoplasts
Crithidia_acanthocephali	GCA_000482105.1	Contig	33.7832	56.2	5199	0	25	10	2013	Protists	Kinetoplasts
Eidolon_helvum	GCA_000465285.1	Scaffold	1837.75	39.2	133538	0	5	9	2013	Animals	Mammals
Megaderma_lyra	GCA_004026885.1	Scaffold	2620.95	40.8	1902801	0	16	1	2019	Animals	Mammals
Hordeum_pubiflorum	GCA_000582825.1	Scaffold	1425.27	47.5	1818420	0	21	8	2013	Plants	Land_Plants
Hymenolepis_microstoma	GCA_000469805.3	Chromosome	168.943	36.9168	7	0	7	3	2019	Animals	Flatworms
Elaeophora_elaphi	GCA_000499685.1	Scaffold	1.48083	56.6	1	0	5	11	2013	Animals	Roundworms
Fragaria_iinumae	GCA_000511975.1	Scaffold	199.628	39.1	117822	0	27	11	2013	Plants	Land_Plants
Fragaria_nipponica	GCA_000512025.1	Scaffold	206.415	38.4	215024	0	27	11	2013	Plants	Land_Plants
Fragaria_nubicola	GCA_000511995.1	Scaffold	203.686	38.2	210780	0	27	11	2013	Plants	Land_Plants
Fragaria_orientalis	GCA_000517285.1	Scaffold	214.184	38.1	323163	0	27	11	2013	Plants	Land_Plants
Hanseniaspora_vineae	GCA_000585475.3	Scaffold	11.3389	37.4	87	0	4	3	2014	Fungi	Ascomycetes
Penicillium_roqueforti_FM164	GCA_000513255.1	Scaffold	29.01	48.7	48	12319	1	8	2013	Fungi	Ascomycetes
Genlisea_aurea	GCA_000441915.1	Scaffold	43.3578	40.6	10684	17685	26	7	2013	Plants	Land_Plants
Hemicentrotus_pulcherrimus	GCA_003118195.1	Scaffold	568.912	30.7	16251	0	20	3	2018	Animals	Other_Animals
Maccullochella_peelii	GCA_002120245.1	Scaffold	633.241	0	18198	0	9	5	2017	Animals	Fishes
Trichechus_manatus_latirostris	GCA_000243295.1	Scaffold	3103.81	41.6	6323	36406	20	1	2012	Animals	Mammals
Ceratotherium_simum_simum	GCA_000283155.1	Scaffold	2464.37	41.2	3087	33629	30	7	2012	Animals	Mammals
Anthracocystis_flocculosa_PF-1	GCA_000417875.1	Scaffold	23.3054	65	39	6877	27	6	2013	Fungi	Basidiomycetes
Azadirachta_indica	GCA_000439995.3	Contig	261.458	43.2	126142	0	25	7	2013	Plants	Land_Plants
Leishmania_turanica	GCA_000441995.1	Scaffold	32.32	59.5	336	0	29	7	2013	Protists	Kinetoplasts
Gyalolechia_flavorubescens_KoLRI002931	GCA_000442125.1	Scaffold	34.4682	41.9	36	0	29	7	2013	Fungi	Ascomycetes
Cladonia_macilenta_KoLRI003786	GCA_000444155.1	Scaffold	37.1171	44.8	240	0	6	8	2013	Fungi	Ascomycetes
Leishmania_gerbilli	GCA_000443025.1	Scaffold	31.3986	59.6	492	0	2	8	2013	Protists	Kinetoplasts
Austropuccinia_psidii	GCA_003724095.1	Scaffold	1204.13	30.1	147937	0	13	11	2018	Fungi	Basidiomycetes
Cladonia_metacorallifera_KoLRI002260	GCA_000482085.2	Scaffold	36.6821	45	30	0	23	10	2013	Fungi	Ascomycetes
Mnemiopsis_leidyi	GCA_000226015.1	Scaffold	155.866	39.1	5100	0	14	9	2011	Animals	Other_Animals
Cerataphis_brasiliensis_yeast-like_symbiont	GCA_000372705.1	Scaffold	25.4655	56	1181	0	15	4	2013	Fungi	Ascomycetes
Leishmania_sp._AIIMS/LM/SS/PKDL/LD-974	GCA_000981925.2	Contig	27.8483	55.8	1100	0	29	4	2015	Protists	Kinetoplasts
Albugo_candida	GCA_001306755.1	Contig	32.9217	43.2	3745	0	5	10	2015	Protists	Other_Protists
Hyphochytrium_catenoides	GCA_900088475.1	Scaffold	61.0267	49.2852	4759	0	10	12	2016	Protists	Other_Protists
Angiostrongylus_cantonensis	GCA_001884285.1	Scaffold	260.768	37.2	17280	0	18	11	2016	Animals	Roundworms
Leishmania_arabica	GCA_000410695.2	Chromosome	31.2691	59.2021	168	0	11	6	2013	Protists	Kinetoplasts
Byssochlamys_spectabilis	GCA_003990805.1	Chromosome	30.8335	45.8708	19	0	2	1	2019	Fungi	Ascomycetes
Pseudogymnoascus_pannorum_var._pannorum	GCA_001630605.1	Scaffold	30.5347	49.6	599	0	25	4	2016	Fungi	Ascomycetes
Heterococcus_sp._DN1	GCA_000498555.1	Contig	60.7427	48.2	21589	0	22	11	2013	Protists	Other_Protists
Helminthosporium_solani_B-AC-16A	GCA_000498615.1	Contig	34.5316	49.1	5686	0	22	11	2013	Fungi	Ascomycetes
Amanita_jacksonii_TRTC168611	GCA_000497225.1	Scaffold	30.8564	47.4	4516	0	13	11	2013	Fungi	Basidiomycetes
Pseudocercospora_pini-densiflorae_CBS_125139	GCA_000504365.2	Scaffold	43.5134	49.1	3263	0	3	12	2013	Fungi	Ascomycetes
Lecanosticta_acicola	GCA_002441625.1	Scaffold	38.4247	50	3554	0	4	10	2017	Fungi	Ascomycetes
Penicillium_camemberti_FM_013	GCA_000513335.1	Scaffold	35.012	48.2	180	14418	4	12	2013	Fungi	Ascomycetes
Moesziomyces_aphidis_DSM_70725	GCA_000517465.1	Scaffold	17.9217	60.9	42	6011	10	1	2014	Fungi	Basidiomycetes
Kuraishia_capsulata_CBS_1993	GCA_000576695.1	Scaffold	11.3712	45.7	7	5989	29	1	2014	Fungi	Ascomycetes
Plasmodium_gaboni	GCA_001602025.1	Chromosome	20.3855	18.8583	833	5354	28	3	2016	Protists	Apicomplexans
Penicillium_fuscoglaucum_FM041	GCA_000576735.1	Scaffold	36.0855	47.7	953	0	18	2	2014	Fungi	Ascomycetes
Fraxinus_excelsior	GCA_900149125.1	Scaffold	867.455	0	89515	0	20	1	2017	Plants	Land_Plants
Penicillium_nalgiovense	GCA_002072425.1	Scaffold	33.0062	48.4	1956	11853	24	3	2017	Fungi	Ascomycetes
Penicillium_carneum_LCP05634	GCA_000577495.1	Scaffold	25.9366	49	2090	0	18	2	2014	Fungi	Ascomycetes
Penicillium_paneum_FM227	GCA_000577715.1	Scaffold	26.5793	49	224	0	18	2	2014	Fungi	Ascomycetes
Penicillium_biforme_FM169	GCA_000577785.1	Scaffold	34.8746	48.1	582	0	18	2	2014	Fungi	Ascomycetes
Lyrurus_tetrix_tetrix	GCA_000586395.1	Contig	657.025	40.9	971998	0	8	3	2014	Animals	Birds
Auxenochlorella_protothecoides	GCA_000733215.1	Scaffold	22.9246	62.8	374	7014	23	7	2014	Plants	Green_Algae
Phaeomoniella_chlamydospora	GCA_001006345.1	Scaffold	27.5134	47	702	6907	13	5	2015	Fungi	Ascomycetes
Corynespora_cassiicola_Philippines	GCA_003016335.1	Scaffold	44.8462	50.6	244	17158	26	3	2018	Fungi	Ascomycetes
Neurospora_africana_FGSC_1740	GCA_000604205.2	Scaffold	36.0784	51.9	1978	0	7	1	2014	Fungi	Ascomycetes
Neurospora_pannonica_FGSC_7221	GCA_000604225.2	Scaffold	38.5954	51.8	3551	0	7	1	2014	Fungi	Ascomycetes
Neurospora_sublineolata_FGSC_5508	GCA_000604185.2	Scaffold	35.7014	52.3	2917	0	7	1	2014	Fungi	Ascomycetes
Neurospora_terricola_FGSC_1889	GCA_000604245.2	Scaffold	39.3337	51.2	6008	0	7	1	2014	Fungi	Ascomycetes
Ochroconis_constricta_UM_578	GCA_000611715.1	Contig	34.4344	52.1	544	0	28	3	2014	Fungi	Ascomycetes
Mirza_coquereli	GCA_004024645.1	Scaffold	2340.87	40.8	440879	0	15	1	2019	Animals	Mammals
Amphilophus_citrinellus	GCA_000751415.1	Scaffold	844.903	41.4	6637	0	6	9	2014	Animals	Fishes
Chlorella_sorokiniana	GCA_003130725.1	Chromosome	58.5349	63.827	20	0	17	5	2018	Plants	Green_Algae
Anser_cygnoides_domesticus	GCA_000971095.1	Scaffold	1119.15	41.5001	7593	31811	8	4	2015	Animals	Birds
Tapirus_indicus	GCA_004024905.1	Scaffold	2425.2	40.9	280135	0	15	1	2019	Animals	Mammals
Kalmanozyma_brasiliensis_GHG001	GCA_000497045.1	Scaffold	17.3254	58.1	45	5765	14	11	2013	Fungi	Basidiomycetes
Umbilicaria_muehlenbergii	GCA_000611775.1	Scaffold	34.8124	47.1	7	0	31	3	2014	Fungi	Ascomycetes
Trichuris_muris	GCA_000612645.2	Scaffold	111.838	44	803	0	25	3	2014	Animals	Roundworms
Solanum_arcanum	GCA_000612985.1	Contig	665.187	33.6	46594	0	21	3	2014	Plants	Land_Plants
Aspergillus_ruber_CBS_135680	GCA_000600275.1	Scaffold	26.2093	48.8	110	10066	25	3	2014	Fungi	Ascomycetes
Clarias_batrachus	GCA_003987875.1	Scaffold	821.75	0	10042	0	31	12	2018	Animals	Fishes
Mastacembelus_armatus	GCA_900324485.1	Scaffold	593.082	40.9001	126	42170	31	3	2018	Animals	Fishes
Egretta_garzetta	GCA_000687185.1	Scaffold	1206.5	42.5	11791	15934	29	4	2014	Animals	Birds
Amphiprion_percula	GCA_003047355.2	Chromosome	908.956	39.5241	366	0	10	4	2018	Animals	Fishes
Equus_przewalskii	GCA_000696695.1	Scaffold	2395.95	41.3	53097	38416	30	5	2014	Animals	Mammals
Lepus_americanus	GCA_004026855.1	Scaffold	3123.27	44.1	1592829	0	16	1	2019	Animals	Mammals
Diplodia_sapinea_CMW_190	GCA_000671355.1	Scaffold	36.0534	56.9	2048	0	2	5	2014	Fungi	Ascomycetes
Phytophthora_fragariae	GCA_000686205.4	Scaffold	75.9815	53.2	1550	0	8	5	2014	Protists	Other_Protists
Tyto_alba	GCA_000687205.1	Scaffold	1120.14	40.2	62122	14868	30	4	2014	Animals	Birds
Phoenicopterus_ruber_ruber	GCA_000687265.1	Scaffold	1132.18	41.9	76189	12125	30	4	2014	Animals	Birds
Phaethon_lepturus	GCA_000687285.1	Scaffold	1152.96	41.5	66785	16216	30	4	2014	Animals	Birds
Phytophthora_rubi	GCA_000687305.2	Scaffold	78.9735	53	2387	0	8	5	2014	Protists	Other_Protists
Pelecanus_crispus	GCA_000687375.1	Scaffold	1160.92	41.4	63982	16298	1	5	2014	Animals	Birds
Ustilaginoidea_virens	GCA_002939685.1	Scaffold	38.9633	45	440	0	23	2	2018	Fungi	Ascomycetes
Cavia_aperea	GCA_000688575.1	Scaffold	2716.4	42.2	3131	0	21	1	2014	Animals	Mammals
Cariama_cristata	GCA_000690535.1	Scaffold	1132.25	41.2	53474	16016	5	5	2014	Animals	Birds
Colius_striatus	GCA_000690715.1	Scaffold	1075.93	40.9	70188	15797	5	5	2014	Animals	Birds
Eurypyga_helias	GCA_000690775.1	Scaffold	1088.02	42.3	62699	15656	5	5	2014	Animals	Birds
Fulmarus_glacialis	GCA_000690835.1	Scaffold	1141.4	41.2	57389	16240	3	5	2014	Animals	Birds
Trypanosoma_grayi	GCA_000691245.1	Scaffold	20.9341	53.9	2871	10583	15	5	2014	Protists	Kinetoplasts
Haliaeetus_albicilla	GCA_000691405.1	Scaffold	1133.55	40.9	50905	19224	2	5	2014	Animals	Birds
Merops_nubicus	GCA_000691845.1	Scaffold	1062.96	41.7	53499	15431	1	5	2014	Animals	Birds
Manacus_vitellinus	GCA_001715985.2	Scaffold	1213.15	42.3	15315	26580	29	8	2016	Animals	Birds
Opisthocomus_hoazin	GCA_000692075.1	Scaffold	1203.71	42.7	10256	14878	13	5	2014	Animals	Birds
Leptosomus_discolor	GCA_000691785.1	Scaffold	1136.24	41.8	57160	16371	2	5	2014	Animals	Birds
Acanthisitta_chloris	GCA_000695815.1	Scaffold	1035.88	41.6	53875	16077	6	5	2014	Animals	Birds
Colletotrichum_sublineola	GCA_001951195.1	Scaffold	64.8486	45.4	548	0	13	1	2017	Fungi	Ascomycetes
Aquilaria_agallochum	GCA_000696445.1	Scaffold	726.71	37.5	27769	0	29	5	2014	Plants	Land_Plants
Mesitornis_unicolor	GCA_000695765.1	Scaffold	1087.29	41.3	67520	16646	1	5	2014	Animals	Birds
Corvus_brachyrhynchos	GCA_000691975.1	Scaffold	1091.31	42	10547	29421	13	5	2014	Animals	Birds
Chlamydotis_undulata_undulata	GCA_003400225.1	Scaffold	1307.64	39	80662	0	16	8	2018	Animals	Birds
Cokeromyces_recurvatus_B5483	GCA_000697235.1	Contig	29.3436	30.4	2637	0	2	6	2014	Fungi	Other_Fungi
Mucor_racemosus_B9645	GCA_000697255.1	Contig	65.533	32.5	6360	0	2	6	2014	Fungi	Other_Fungi
Mucor_indicus_B7402	GCA_000697295.1	Contig	39.7972	35.8	3117	0	2	6	2014	Fungi	Other_Fungi
Conidiobolus_incongruus_B7586	GCA_000697335.1	Contig	93.8954	22.4	17076	0	2	6	2014	Fungi	Other_Fungi
Syncephalastrum_monosporum_B8922	GCA_000697355.1	Contig	29.5654	48.3	1284	0	2	6	2014	Fungi	Other_Fungi
Saksenaea_oblongispora_B3353	GCA_000697495.1	Contig	40.7543	41.9	1702	0	2	6	2014	Fungi	Other_Fungi
Aquila_chrysaetos_canadensis	GCA_000766835.1	Scaffold	1192.74	41.9001	1142	31284	12	10	2014	Animals	Birds
Galerina_marginata_CBS_339.88	GCA_000697645.1	Scaffold	59.4182	48	414	21391	3	6	2014	Fungi	Basidiomycetes
Picoides_pubescens	GCA_000699005.1	Scaffold	1167.32	44.6	31254	15826	6	5	2014	Animals	Birds
Calypte_anna	GCA_000699085.1	Scaffold	1105.68	41.3	54736	16329	6	5	2014	Animals	Birds
Aptenodytes_forsteri	GCA_000699145.1	Scaffold	1254.35	42	10672	19104	7	5	2014	Animals	Birds
Pterocles_gutturalis	GCA_000699245.1	Scaffold	1069.32	41.4	58607	15872	7	5	2014	Animals	Birds
Antrostomus_carolinensis	GCA_000700745.1	Scaffold	1119.68	40.8	70122	16878	8	5	2014	Animals	Birds
Charadrius_vociferus	GCA_000708025.2	Scaffold	1219.86	42	15167	16428	9	5	2014	Animals	Birds
Balansia_obtecta_B249	GCA_000709145.1	Contig	30.1535	48.6	1552	0	16	6	2014	Fungi	Ascomycetes
Apaloderma_vittatum	GCA_000703405.1	Scaffold	1070.84	41.4	54728	15288	8	5	2014	Animals	Birds
Cuculus_canorus	GCA_000709325.1	Scaffold	1153.89	41.7	14930	16796	12	6	2014	Animals	Birds
Phalacrocorax_carbo	GCA_000708925.1	Scaffold	1138.97	41.3	64312	15339	12	5	2014	Animals	Birds
Eremothecium_coryli_CBS_5749	GCA_000710315.1	Scaffold	9.09493	41.6	19	0	19	6	2014	Fungi	Ascomycetes
Sporothrix_pallida	GCA_000710705.2	Contig	37.8279	52.7738	432	0	20	6	2014	Fungi	Ascomycetes
Tauraco_erythrolophus	GCA_000709365.1	Scaffold	1155.54	41.6	59587	16054	12	6	2014	Animals	Birds
Tinamus_guttatus	GCA_000705375.2	Scaffold	1047.06	41.5	82514	17873	8	5	2014	Animals	Birds
Ceratocystis_manginecans	GCA_000712455.1	Scaffold	31.7061	47.9	980	0	26	6	2014	Fungi	Ascomycetes
Nicotiana_otophora	GCA_000715115.1	Scaffold	2689.35	39.1	929607	0	5	6	2014	Plants	Land_Plants
Buceros_rhinoceros_silvestris	GCA_000710305.1	Scaffold	1065.78	42.6	62257	15510	2	6	2014	Animals	Birds
Aureobasidium_melanogenum	GCA_002156615.1	Scaffold	26.1176	50.1	42	0	22	5	2017	Fungi	Ascomycetes
Aureobasidium_namibiae_CBS_147.97	GCA_000721765.1	Scaffold	25.4286	51.1	47	10259	2	7	2014	Fungi	Ascomycetes
Aureobasidium_subglaciale_EXF-2481	GCA_000721755.1	Scaffold	25.7967	50.8	75	10792	2	7	2014	Fungi	Ascomycetes
Globodera_pallida	GCA_000724045.1	Scaffold	123.625	38.7	6873	0	25	5	2014	Animals	Roundworms
Opisthorchis_viverrini	GCA_000715545.1	Scaffold	620.453	44.2	42216	16356	27	6	2014	Animals	Flatworms
Fistulifera_solaris	GCA_002217885.1	Scaffold	49.7366	45.6	295	20429	17	6	2017	Other	Other
Atkinsonella_hypoxylon	GCA_000729835.1	Contig	35.5932	44.3	688	0	15	7	2014	Fungi	Ascomycetes
Epichloe_aotearoae	GCA_000729855.1	Contig	34.4231	43.6	2094	0	15	7	2014	Fungi	Ascomycetes
Epichloe_baconii_ATCC_200745	GCA_000729845.1	Contig	38.0853	41.6	3603	0	15	7	2014	Fungi	Ascomycetes
Epichloe_bromicola	GCA_001008065.1	Scaffold	38.7752	42.3	2512	0	15	5	2015	Fungi	Ascomycetes
Hypocrella_siamensis	GCA_000731825.1	Contig	28.8565	53.1	2034	0	18	7	2014	Fungi	Ascomycetes
Plasmodium_coatneyi	GCA_001680005.1	Chromosome	27.6855	39.6541	14	5516	6	7	2016	Protists	Apicomplexans
Scedosporium_apiospermum	GCA_000732125.1	Scaffold	43.4371	50.4	176	8375	21	7	2014	Fungi	Ascomycetes
Verticillium_tricorpus_MUCL_9792	GCA_000732205.1	Scaffold	36.0604	57.3	58	0	21	7	2014	Fungi	Ascomycetes
Penicillium_nordicum	GCA_000733025.2	Contig	30.4213	47.6791	915	17	24	7	2014	Fungi	Ascomycetes
Paramecium_sexaurelia	GCA_000733375.1	Scaffold	68.0166	24.4	543	0	25	7	2014	Protists	Other_Protists
Paramecium_biaurelia	GCA_000733385.1	Scaffold	76.9631	26.3	2346	0	25	7	2014	Protists	Other_Protists
Cordyceps_farinosa	GCA_003025275.1	Scaffold	38.0428	49.6	1106	0	30	3	2018	Fungi	Ascomycetes
Penstemon_centranthifolius	GCA_000737435.1	Contig	4.47159	39.9	6761	0	4	8	2014	Plants	Land_Plants
Penstemon_grinnellii	GCA_000737425.1	Contig	3.66352	39.8	5523	0	4	8	2014	Plants	Land_Plants
Haliaeetus_leucocephalus	GCA_000737465.1	Scaffold	1178.41	41.8	1023	25265	4	8	2014	Animals	Birds
