ott_id,species_name,ott_accepted_name,ott_unique_name,taxon_rank,kingdom,phylum,class,order,family,genus,major_clades,full_lineage,ncbi_taxid,gbif_id,irmng_id,ncbi_name,ncbi_family,ncbi_order,ncbi_class,ncbi_confirms_family,chromosome_number_1n,chromosome_number_2n,flag_chromosome_conflict,n_map_records,source_species_string,source_ott_id,source_supergroup,source_group,source_class,source_order,source_family,ott_match_score,flag_ott_id_changed,ott_change_type,ott_change_note,flag_name_is_synonym,flag_fuzzy_match,flag_not_species_rank,flag_unresolved,flag_source_family_differs,source_family_issue,flag_duplicate_taxon,duplicate_taxon_note,eukaryote_supergroup
ott505234,Eucalyptus camaldulensis,Eucalyptus camaldulensis,Eucalyptus camaldulensis,species,Chloroplastida,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Eucalyptus; Eucalypteae; Myrtoideae; Myrtaceae; Myrtales; malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,34316,3176197,10583009,Eucalyptus camaldulensis,Myrtaceae,Myrtales,Magnoliopsida,True,11,22,False,1,Eucalyptus_camaldulensis,505234,Archaeplastida,Plants,Eudicots,Myrtales,Myrtaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott847929,Eucalyptus globulus,Eucalyptus globulus,Eucalyptus globulus,species,Chloroplastida,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Eucalyptus; Eucalypteae; Myrtoideae; Myrtaceae; Myrtales; malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,34317,3176787,10183969,Eucalyptus globulus,Myrtaceae,Myrtales,Magnoliopsida,True,11,22,False,1,Eucalyptus_globulus,847929,Archaeplastida,Plants,Eudicots,Myrtales,Myrtaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott40959,Eucalyptus grandis,Eucalyptus grandis,Eucalyptus grandis,species,Chloroplastida,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Eucalyptus; Eucalypteae; Myrtoideae; Myrtaceae; Myrtales; malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,71139,3177028,11311417,Eucalyptus grandis,Myrtaceae,Myrtales,Magnoliopsida,True,11,22,False,1,Eucalyptus_grandis,40959,Archaeplastida,Plants,Eudicots,Myrtales,Myrtaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott173799,Eucalyptus tereticornis,Eucalyptus tereticornis,Eucalyptus tereticornis,species,Chloroplastida,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Eucalyptus; Eucalypteae; Myrtoideae; Myrtaceae; Myrtales; malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,183855,3176719,10180142,Eucalyptus tereticornis,Myrtaceae,Myrtales,Magnoliopsida,True,11,22,False,1,Eucalyptus_tereticornis,173799,Archaeplastida,Plants,Eudicots,Myrtales,Myrtaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott1049231,Eucalyptus urophylla,Eucalyptus urophylla,Eucalyptus urophylla,species,Chloroplastida,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Eucalyptus; Eucalypteae; Myrtoideae; Myrtaceae; Myrtales; malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,99020,3176605,11211918,Eucalyptus urophylla,Myrtaceae,Myrtales,Magnoliopsida,True,11,22,False,1,Eucalyptus_urophylla,1049231,Archaeplastida,Plants,Eudicots,Myrtales,Myrtaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott743836,Eucommia ulmoides,Eucommia ulmoides,Eucommia ulmoides,species,Chloroplastida,Tracheophyta,Magnoliopsida,Garryales,Eucommiaceae,Eucommia,lamiids; asterids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Eucommia; Eucommiaceae; Garryales; lamiids; asterids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,4392,3723584,,Eucommia ulmoides,Eucommiaceae,Garryales,Magnoliopsida,True,17,34,False,1,Eucommia_ulmoides,743836,Archaeplastida,Plants,Eudicots,Garryales,Eucommiaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott904381,Fagopyrum esculentum,Fagopyrum esculentum,Fagopyrum esculentum,species,Chloroplastida,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Fagopyrum,Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Spermatophyta; Euphyllophyta,Fagopyrum; Fagopyreae; Polygonoideae; Polygonaceae; Caryophyllales; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,3617,2889373,11280757,Fagopyrum esculentum,Polygonaceae,Caryophyllales,Magnoliopsida,True,8,16,False,1,Fagopyrum_esculentum,904381,Archaeplastida,Plants,Eudicots,Caryophyllales,Polygonaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott563163,Felis silvestris,Felis silvestris,Felis silvestris,species,Metazoa,Chordata,Mammalia,Carnivora,Felidae,Felis,Boreoeutheria; Eutheria; Amniota; Dipnotetrapodomorpha; Euteleostomi; Teleostomi,Felis; Felinae; Felidae; Feliformia; Carnivora; Laurasiatheria; Boreoeutheria; Eutheria; Theria; Mammalia; Amniota; Tetrapoda; Dipnotetrapodomorpha; Sarcopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,9683,7964291,10201332,Felis silvestris,Felidae,Carnivora,Mammalia,True,19,38,False,1,Felis_silvestris,563163,Opisthokonta ,Animals,Mammalia,Carnivora,Felidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott475468,Fenneropenaeus chinensis,Penaeus chinensis,Penaeus chinensis,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Penaeidae,Penaeus,Pancrustacea; Mandibulata; Panarthropoda; Ecdysozoa; Protostomia; Bilateria,Penaeus; Penaeidae; Penaeoidea; Dendrobranchiata; Decapoda; Eucarida; Eumalacostraca; Malacostraca; Multicrustacea; Crustacea; Pancrustacea; Mandibulata; Arthropoda; Panarthropoda; Ecdysozoa; Protostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,139456,2223709,10486299,Penaeus chinensis,Penaeidae,Decapoda,Malacostraca,True,44,88,False,1,Fenneropenaeus_chinensis,1076853,Opisthokonta ,Animals,Malacostraca,Decapoda,Penaeidae,1.0,True,same_genus_diff_species,Stored id was 'Penaeus sp. HCCP-2002'; name now resolves to 'Penaeus chinensis'.,True,False,False,False,False,,True,Same OTT taxon (ott475468) as: Penaeus chinensis. These are the same organism under different names and should be merged in maps.csv.,Metazoa
ott105576,Festuca arundinacea,Festuca arundinacea,Festuca arundinacea,species,Chloroplastida,Tracheophyta,Liliopsida,Poales,Poaceae,Festuca,Poeae Chloroplast Group 2 (Poeae type); Poodae; BOP clade; commelinids; Mesangiospermae; Spermatophyta,Festuca; Loliinae; Poeae Chloroplast Group 2 (Poeae type); Poeae; Poodae; Pooideae; BOP clade; Poaceae; Poales; commelinids; Petrosaviidae; Liliopsida; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,4606,,,Lolium arundinaceum,Poaceae,Poales,Magnoliopsida,True,21,42,False,1,Festuca_arundinacea,105576,Archaeplastida,Plants,Monocots,Poales,Poaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott107840,Ficedula albicollis,Ficedula albicollis,Ficedula albicollis,species,Metazoa,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Coelurosauria; Theropoda; Archosauria; Archelosauria; Sauropsida; Amniota,Ficedula; Muscicapidae; Passeriformes; Neognathae; Aves; Coelurosauria; Theropoda; Saurischia; Dinosauria; Archosauria; Archelosauria; Sauria; Sauropsida; Amniota; Tetrapoda; Dipnotetrapodomorpha; Sarcopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,59894,2492601,10731172,Ficedula albicollis,Muscicapidae,Passeriformes,Aves,True,30,60,False,2,Ficedula_albicollis,107840,Opisthokonta ,Animals,Aves,Passeriformes,Muscicapidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott555467,Fragaria iinumae,Fragaria iinumae,Fragaria iinumae,species,Chloroplastida,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Fragaria,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Fragaria; Fragariinae; Potentilleae; Rosoideae; Rosaceae; Rosales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,64939,3029930,10187413,Fragaria iinumae,Rosaceae,Rosales,Magnoliopsida,True,7,14,False,1,Fragaria_iinumae,555467,Archaeplastida,Plants,Eudicots,Rosales,Rosaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott852873,Fragaria vesca,Fragaria vesca,Fragaria vesca,species,Chloroplastida,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Fragaria,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Fragaria; Fragariinae; Potentilleae; Rosoideae; Rosaceae; Rosales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,57918,3029817,10183601,Fragaria vesca,Rosaceae,Rosales,Magnoliopsida,True,7,14,False,1,Fragaria_vesca,852873,Archaeplastida,Plants,Eudicots,Rosales,Rosaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott3904118,Fragaria xananassa,Fragaria x ananassa,Fragaria x ananassa,species,Chloroplastida,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Fragaria,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Fragaria; Fragariinae; Potentilleae; Rosoideae; Rosaceae; Rosales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,3747,3029912,,Fragaria x ananassa,Rosaceae,Rosales,Magnoliopsida,True,28,56,False,1,Fragaria_xananassa,3904118,Archaeplastida,Plants,Eudicots,Rosales,Rosaceae,1.0,False,,,True,False,False,False,False,,False,,Chloroplastida
ott955281,Fusarium circinatum,Gibberella circinata,Gibberella circinata,species,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Gibberella,Sordariomyceta; Leotiomyceta; saccharomyceta; h2007-1; h2007-2; Nucletmycea,Gibberella; Nectriaceae; Hypocreales; Sordariomycetes; Sordariomyceta; Leotiomyceta; Pezizomycotina; saccharomyceta; Ascomycota; Dikarya; h2007-1; h2007-2; Fungi; Nucletmycea; Opisthokonta; Eukaryota; cellular organisms; life,48490,5252196,10872719,Fusarium circinatum,Nectriaceae,Hypocreales,Sordariomycetes,True,11,22,False,1,Fusarium_circinatum,75556,Opisthokonta ,Fungi,Sordariomycetes,Hypocreales,Nectriaceae,1.0,True,different_taxon,Stored id was 'Fusarium circinatum FSP 34' (no rank - terminal); name resolves to 'Gibberella circinata'.,True,False,False,False,False,,False,,Fungi
ott264388,Fusarium graminearum,Gibberella zeae,Gibberella zeae,species,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Gibberella,Sordariomyceta; Leotiomyceta; saccharomyceta; h2007-1; h2007-2; Nucletmycea,Gibberella; Nectriaceae; Hypocreales; Sordariomycetes; Sordariomyceta; Leotiomyceta; Pezizomycotina; saccharomyceta; Ascomycota; Dikarya; h2007-1; h2007-2; Fungi; Nucletmycea; Opisthokonta; Eukaryota; cellular organisms; life,5518,5251676,10645104,Fusarium graminearum,Nectriaceae,Hypocreales,Sordariomycetes,True,4,8,False,1,Fusarium_graminearum,5726284,Opisthokonta ,Fungi,Sordariomycetes,Hypocreales,Nectriaceae,1.0,True,different_taxon,Stored id was 'Fusarium graminearum CS3005' (no rank - terminal); name resolves to 'Gibberella zeae'.,True,False,False,False,False,,False,,Fungi
ott404217,Fusarium oxysporum,Fusarium oxysporum,Fusarium oxysporum,species,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Sordariomyceta; Leotiomyceta; saccharomyceta; h2007-1; h2007-2; Nucletmycea,Fusarium; Nectriaceae; Hypocreales; Sordariomycetes; Sordariomyceta; Leotiomyceta; Pezizomycotina; saccharomyceta; Ascomycota; Dikarya; h2007-1; h2007-2; Fungi; Nucletmycea; Opisthokonta; Eukaryota; cellular organisms; life,96317,5251961,11313719,Fusarium oxysporum f. sp. matthiolae,Nectriaceae,Hypocreales,Sordariomycetes,True,15,30,False,1,Fusarium_oxysporum,731146,Opisthokonta ,Fungi,Sordariomycetes,Hypocreales,Nectriaceae,1.0,True,same_genus_diff_species,Stored id was 'Fusarium oxysporum species complex'; name now resolves to 'Fusarium oxysporum'.,False,False,False,False,False,,False,,Fungi
ott584890,Fusarium verticillioides,Gibberella fujikuroi,Gibberella fujikuroi,species,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Gibberella,Sordariomyceta; Leotiomyceta; saccharomyceta; h2007-1; h2007-2; Nucletmycea,Gibberella; Nectriaceae; Hypocreales; Sordariomycetes; Sordariomyceta; Leotiomyceta; Pezizomycotina; saccharomyceta; Ascomycota; Dikarya; h2007-1; h2007-2; Fungi; Nucletmycea; Opisthokonta; Eukaryota; cellular organisms; life,278163,,10646190,[Gibberella] fujikuroi var. intermedia,Nectriaceae,Hypocreales,Sordariomycetes,True,11,22,False,1,Fusarium_verticillioides,966934,Opisthokonta ,Fungi,Sordariomycetes,Hypocreales,Nectriaceae,1.0,True,different_taxon,Stored id was 'Fusarium verticillioides 7600' (no rank - terminal); name resolves to 'Gibberella fujikuroi'.,True,False,False,False,False,,False,,Fungi
ott114170,Gadus morhua,Gadus morhua,Gadus morhua (species in domain Eukaryota),species,Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Gadus,Gadariae; Zeiogadaria; Paracanthomorphacea; Ctenosquamata; Eurypterygia; Neoteleostei,Gadus; Gadidae; Gadoidei; Gadiformes; Gadariae; Zeiogadaria; Paracanthomorphacea; Acanthomorphata; Ctenosquamata; Eurypterygia; Neoteleostei; Euteleosteomorpha; Clupeocephala; Osteoglossocephalai; Teleostei; Neopterygii; Actinopteri; Actinopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,8049,8084280,11195684,Gadus morhua,Gadidae,Gadiformes,Actinopteri,True,23,46,False,1,Gadus_morhua,114170,Opisthokonta ,Animals,Actinopterygii,Gadiformes,Gadidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott153563,Gallus gallus,Gallus gallus,Gallus gallus,species,Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Coelurosauria; Theropoda; Archosauria; Archelosauria; Sauropsida; Amniota,Gallus; Phasianinae; Phasianidae; Galliformes; Galloanserae; Neognathae; Aves; Coelurosauria; Theropoda; Saurischia; Dinosauria; Archosauria; Archelosauria; Sauria; Sauropsida; Amniota; Tetrapoda; Dipnotetrapodomorpha; Sarcopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,9031,9326020,11181863,Gallus gallus,Phasianidae,Galliformes,Aves,True,35,70,False,2,Gallus_gallus,153563,Opisthokonta ,Animals,Aves,Galliformes,Phasianidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott401066,Gasterosteus aculeatus,Gasterosteus aculeatus,Gasterosteus aculeatus,species,Metazoa,Chordata,Actinopteri,Perciformes,Gasterosteidae,Gasterosteus,Eupercaria; Percomorphaceae; Euacanthomorphacea; Ctenosquamata; Eurypterygia; Neoteleostei,Gasterosteus; Gasterosteidae; Gasterosteales; Cottioidei; Perciformes; Eupercaria; Percomorphaceae; Euacanthomorphacea; Acanthomorphata; Ctenosquamata; Eurypterygia; Neoteleostei; Euteleosteomorpha; Clupeocephala; Osteoglossocephalai; Teleostei; Neopterygii; Actinopteri; Actinopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,69293,4286327,10148243,Gasterosteus aculeatus,Gasterosteidae,Perciformes,Actinopteri,True,22,44,False,2,Gasterosteus_aculeatus,401066,Opisthokonta ,Animals,Actinopterygii,Gasterosteiformes,Gasterosteidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott717875,Gentiana scabra,Gentiana scabra,Gentiana scabra,species,Chloroplastida,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentiana,lamiids; asterids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Gentiana; Gentianinae; Gentianeae; Gentianaceae; Gentianales; lamiids; asterids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,292393,7270205,,Gentiana scabra,Gentianaceae,Gentianales,Magnoliopsida,True,13,26,False,1,Gentiana_scabra,717875,Archaeplastida,Plants,Eudicots,Gentianales,Gentianaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott232963,Globodera rostochiensis,Globodera rostochiensis,Globodera rostochiensis,species,Metazoa,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Globodera,Ecdysozoa; Protostomia; Bilateria; Eumetazoa; Holozoa; Opisthokonta,Globodera; Heteroderinae; Heteroderidae; Tylenchoidea; Tylenchomorpha; Tylenchina; Rhabditida; Chromadorea; Nematoda; Ecdysozoa; Protostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,31243,5188667,11478029,Globodera rostochiensis,Heteroderidae,Rhabditida,Chromadorea,True,9,18,False,1,Globodera_rostochiensis,232963,Opisthokonta ,Animals,Secernentea,Tylenchida,Heteroderidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott681762,Glycine max,Glycine max,Glycine max,species,Chloroplastida,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Glycine,indigoferoid/millettioid clade; NPAAA clade; 50 kb inversion clade; fabids; rosids; Pentapetalae,Soja; Glycine; Phaseoleae; indigoferoid/millettioid clade; NPAAA clade; 50 kb inversion clade; Papilionoideae; Fabaceae; Fabales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,3847,5359660,10799207,Glycine max,Fabaceae,Fabales,Magnoliopsida,True,20,40,False,2,Glycine_max,681762,Archaeplastida,Plants,Eudicots,Fabales,Fabaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott325187,Gnathopogon caerulescens,Gnathopogon caerulescens,Gnathopogon caerulescens,species,Metazoa,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Gnathopogon,Otophysi; Clupeocephala; Osteoglossocephalai; Euteleostomi; Teleostomi; Deuterostomia,Gnathopogon; Cyprinidae; Cyprinoidei; Cypriniformes; Cypriniphysae; Otophysi; Ostariophysi; Otomorpha; Clupeocephala; Osteoglossocephalai; Teleostei; Neopterygii; Actinopteri; Actinopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,435243,2366325,10454794,Gnathopogon caerulescens,Gobionidae,Cypriniformes,Actinopteri,False,25,50,False,1,Gnathopogon_caerulescens,325187,Opisthokonta ,Animals,Actinopterygii,Cypriniformes,Cyprinidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott625750,Gossypium arboreum,Gossypium arboreum,Gossypium arboreum,species,Chloroplastida,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Gossypium,malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Gossypium; Malvoideae; Malvaceae; Malvales; malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,29729,3152663,10206018,Gossypium arboreum,Malvaceae,Malvales,Magnoliopsida,True,13,26,False,1,Gossypium_arboreum,625750,Archaeplastida,Plants,Eudicots,Malvales,Malvaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
