ref_id,doi,doi_url,authors,n_authors,year,title,journal,journal_normalized,journal_abbrev,volume,issue,pages,publisher,issn,publication_type,crossref_citation_count,si_ref_number,si_first_author,si_year,citation_verbatim,match_confidence,match_title_score,match_author_score,manual_review,review_note,flag_year_mismatch,flag_author_list_incomplete,flag_no_doi
he2013,10.1111/pbr.12100,,"He, Dan; Liu, Yang; Cai, Ming; Pan, Huitang; Zhang, Qixiang",,2013,The first genetic linkage map of crape myrtle (Lagerstroemia) based on amplification fragment length polymorphisms and simple sequence repeats markers,Plant Breeding,Plant Breeding,,133,,138-144,Wiley,0179-9541,,,,,,,recovered_2026,,,accept,Source: Title_LinkageMap.csv. Matched to the curator-supplied title list on first author and year with the species in the citation; the citation title was then resolved to a DOI via Crossref.,False,False,False
you2013,10.1186/1471-2156-14-113,,"You, Xinxin; Shu, Liping; Li, Shuisheng; Chen, Jieming; Luo, Jian; Lu, Jun; Mu, Qian; Bai, Jie; Xia, Qiuju; Chen, Qingchun; Cai, Yanjie; Zhang, Haifa; Chen, Guohua; Lin, Haoran; Zhang, Yong; Shi, Qiong",,2013,Construction of high-density genetic linkage maps for orange-spotted grouper Epinephelus coioidesusing multiplexed shotgun genotyping,BMC Genetics,BMC Genetics,,14,,,Springer Science and Business Media LLC,1471-2156,,,,,,,recovered_2026,,,accept,Source: Title_LinkageMap.csv. Matched to the curator-supplied title list on first author and year with the species in the citation; the citation title was then resolved to a DOI via Crossref.,False,False,False
kakioka2013,10.1186/1471-2164-14-32,,"Kakioka, Ryo; Kokita, Tomoyuki; Kumada, Hiroki; Watanabe, Katsutoshi; Okuda, Noboru",,2013,"A RAD-based linkage map and comparative genomics in the gudgeons (genus Gnathopogon, Cyprinidae)",BMC Genomics,BMC Genomics,,14,,32,Springer Science and Business Media LLC,1471-2164,,,,,,,recovered_2026,,,accept,Source: Title_LinkageMap.csv. Matched to the curator-supplied title list on first author and year with the species in the citation; the citation title was then resolved to a DOI via Crossref.,False,False,False
wang2016a,10.1186/s40064-016-2617-3,,"Wang, Ziyang; Cheng, Yanli; Yin, Yunlong; Yu, Chaoguang; Yang, Ying; Shi, Qin; Hao, Ziyuan; Li, Huogen",,2016,"Genetic linkage map construction and QTL mapping of seedling height, basal diameter and crown width of Taxodium ‘Zhongshanshan 302’ × T. mucronatum",SpringerPlus,SpringerPlus,,5,,,Springer Science and Business Media LLC,2193-1801,,,,,,,recovered_2026,,,accept,Source: Title_LinkageMap.csv. Matched to the curator-supplied title list on first author and year with the species in the citation; the citation title was then resolved to a DOI via Crossref.,False,False,False
nishimori2000,10.1266/ggs.75.159,,"Nishimori, Yoshikatsu; Lee, Jae Min; Sumitani, Megumi; Hatakeyama, Masatsugu; Oishi, Kugao",,2000,A linkage map of the turnip sawfly Athalia rosae (Hymenoptera: Symphyta) based on random amplified polymorphic DNAs.,Genes & Genetic Systems,Genes & Genetic Systems,,75,,159-166,Genetics Society of Japan,1341-7568,,,,,,,recovered_2026,,,accept,"Source: PDF in Endnote_libraries/pdf + Title_LinkageMap.csv. Supplied PDF (Nishimori et al. 2000, Genes & Genetic Systems) identifies the paper; the working file records the author as ""Nichimori"", a misspelling of Nishimori. Corroborated by the curator title list.",False,False,False
ross2011,10.1371/journal.pgen.1002174,,"Ross, Joseph A.; Koboldt, Daniel C.; Staisch, Julia E.; Chamberlin, Helen M.; Gupta, Bhagwati P.; Miller, Raymond D.; Baird, Scott E.; Haag, Eric S.",,2011,Caenorhabditis briggsae Recombinant Inbred Line Genotypes Reveal Inter-Strain Incompatibility and the Evolution of Recombination,PLoS Genetics,PLOS Genetics,,7,,e1002174,Public Library of Science (PLoS),1553-7404,,,,,,,recovered_2026,,,accept,"Source: Corbett-Detig et al. 2015 S1_Table References sheet. Map reference 46 in the Corbett-Detig supplementary reference list, resolved to a DOI via Crossref.",False,False,False
comeron2012,10.1371/journal.pgen.1002905,,"Comeron, Josep M.; Ratnappan, Ramesh; Bailin, Samuel",,2012,The Many Landscapes of Recombination in Drosophila melanogaster,PLoS Genetics,PLOS Genetics,,8,,e1002905,Public Library of Science (PLoS),1553-7404,,,,,,,recovered_2026,,,accept,"Source: Corbett-Detig et al. 2015 S1_Table References sheet. Map reference 55 in the Corbett-Detig supplementary reference list, resolved to a DOI via Crossref.",False,False,False
recknagel2013,10.1534/g3.112.003897,,"Recknagel, Hans; Elmer, Kathryn R; Meyer, Axel",,2013,A Hybrid Genetic Linkage Map of Two Ecologically and Morphologically Divergent Midas Cichlid Fishes (Amphilophusspp.) Obtained by Massively Parallel DNA Sequencing (ddRADSeq),G3 Genes|Genomes|Genetics,G3: Genes|Genomes|Genetics,,3,,65-74,Oxford University Press (OUP),2160-1836,,,,,,,recovered_2026,,,accept,Source: Title_LinkageMap.csv. Matched to the curator-supplied title list on first author and year with the species in the citation; the citation title was then resolved to a DOI via Crossref.,False,False,False
cox2009,10.1534/genetics.109.105486,,"Cox, Allison; Ackert-Bicknell, Cheryl L; Dumont, Beth L; Ding, Yueming; Bell, Jordana Tzenova; Brockmann, Gudrun A; Wergedal, Jon E; Bult, Carol; Paigen, Beverly; Flint, Jonathan; Tsaih, Shirng-Wern; Churchill, Gary A; Broman, Karl W",,2009,A New Standard Genetic Map for the Laboratory Mouse,Genetics,Genetics,,182,,1335-1344,Oxford University Press (OUP),1943-2631,,,,,,,recovered_2026,,,accept,"Source: Corbett-Detig et al. 2015 S1_Table References sheet. Map reference 68 in the Corbett-Detig supplementary reference list, resolved to a DOI via Crossref.",False,False,False
amores2011,10.1534/genetics.111.127324,,"Amores, Angel; Catchen, Julian; Ferrara, Allyse; Fontenot, Quenton; Postlethwait, John H",,2011,"Genome Evolution and Meiotic Maps by Massively Parallel DNA Sequencing: Spotted Gar, an Outgroup for the Teleost Genome Duplication",Genetics,Genetics,,188,,799-808,Oxford University Press (OUP),1943-2631,,,,,,,recovered_2026,,,accept,"Source: Corbett-Detig et al. 2015 S1_Table References sheet. Map reference 63 in the Corbett-Detig supplementary reference list, resolved to a DOI via Crossref.",False,False,False
yuan2010,10.2983/035.029.0126,,"Yuan, Tao; He, Maoxian; Huang, Liangmin; Hu, Jianxing",,2010,Genetic Linkage Maps of the Noble ScallopChlamys nobilisReeve Based on Aflp and Microsatellite Markers,Journal of Shellfish Research,Journal of Shellfish Research,,29,,55-62,National Shellfisheries Association,0730-8000,,,,,,,recovered_2026,,,accept,Source: Title_LinkageMap.csv. Matched to the curator-supplied title list on first author and year with the species in the citation; the citation title was then resolved to a DOI via Crossref.,False,False,False
lu2012a,10.4238/2012.december.21.1,,"Lu, J.J.; Wang, S.; Zhao, H.Y.; Liu, J.J.; Wang, H.Z.",,2012,Genetic linkage map of EST-SSR and SRAP markers in the endangered Chinese endemic herb Dendrobium (Orchidaceae),Genetics and Molecular Research,Genetics and Molecular Research,,11,,4654-4667,Genetics and Molecular Research,1676-5680,,,,,,,recovered_2026,,,accept,Source: Title_LinkageMap.csv. Matched to the curator-supplied title list on first author and year with the species in the citation; the citation title was then resolved to a DOI via Crossref.,False,False,False
rogers2000,10.1006/geno.2000.6245,,"Rogers, Jeffrey; Mahaney, Michael C.; Witte, Shelly M.; Nair, Shalini; Newman, Deborah; Wedel, Steven; Rodriguez, Lawrence A.; Rice, Karen S.; Slifer, Susan H.; Perelygin, Andrey; Slifer, Michael; Palladino-Negro, Paula; Newman, Timothy; Chambers, Karen; Joslyn, Geoff; Parry, Pauline; Morin, Phillip A.",,2000,A Genetic Linkage Map of the Baboon (Papio hamadryas) Genome Based on Human Microsatellite Polymorphisms,Genomics,Genomics,,67,,237-247,Elsevier BV,0888-7543,,,,,,,recovered_2026,,,accept,"Source: Corbett-Detig et al. 2015 S1_Table References sheet, map reference 73. The supplement lists this map under ""Papio hamadryas""; the working file records it as Papio anubis. Resolved to a DOI via Crossref.",False,False,False
drost2009,10.1111/j.1365-313x.2009.03828.x,,"Drost, Derek R.; Novaes, Evandro; Boaventura‐Novaes, Carolina; Benedict, Catherine I.; Brown, Ryan S.; Yin, Tongming; Tuskan, Gerald A.; Kirst, Matias",,2009,A microarray‐based genotyping and genetic mapping approach for highly heterozygous outcrossing species enables localization of a large fraction of the unassembled Populus trichocarpa genome sequence,The Plant Journal,The Plant Journal,,58,,1054-1067,Wiley,0960-7412,,,,,,,recovered_2026,,,accept,"Source: Corbett-Detig et al. 2015 S1_Table References sheet, map reference 74. The supplement lists this map under ""P. trichocarpa × P. deltoides""; the working file records it as Populus trichocarpa. Resolved to a DOI via Crossref.",False,False,False
slotte2012,10.1111/j.1558-5646.2011.01540.x,,"Slotte, Tanja; Hazzouri, Khaled M.; Stern, David; Andolfatto, Peter; Wright, Stephen I.",,2012,GENETIC ARCHITECTURE AND ADAPTIVE SIGNIFICANCE OF THE SELFING SYNDROME INCAPSELLA,Evolution,Evolution,,66,,1360-1374,Oxford University Press (OUP),0014-3820,,,,,,,recovered_2026,,,accept,"Source: Corbett-Detig et al. 2015 S1_Table References sheet, map reference 49. The supplement lists this map under ""C. rubella X C. grandiflora""; the working file records it as Capsella rubella. Resolved to a DOI via Crossref.",False,False,False
beukeboom2010,10.1038/hdy.2009.185,,"Beukeboom, L W; Niehuis, O; Pannebakker, B A; Koevoets, T; Gibson, J D; Shuker, D M; van de Zande, L; Gadau, J",,2010,A comparison of recombination frequencies in intraspecific versus interspecific mapping populations of Nasonia,Heredity,Heredity,,104,,302-309,Springer Science and Business Media LLC,0018-067X,,,,,,,recovered_2026,,,accept,DOI read from the PDF supplied in Endnote_libraries/pdf/Beukeboom_10.pdf and verified against Crossref; the resolved title matches the PDF text.,False,False,False
bourke2017,10.1111/tpj.13496,,"Bourke, Peter M.; Arens, Paul; Voorrips, Roeland E.; Esselink, G. Danny; Koning‐Boucoiran, Carole F. S.; van't Westende, Wendy P. C.; Santos Leonardo, Tiago; Wissink, Patrick; Zheng, Chaozhi; van Geest, Geert; Visser, Richard G. F.; Krens, Frans. A.; Smulders, Marinus J. M.; Maliepaard, Chris",,2017,Partial preferential chromosome pairing is genotype dependent in tetraploid rose,The Plant Journal,The Plant Journal,,90,,330-343,Wiley,0960-7412,,,,,,,recovered_2026,,,accept,DOI read from the PDF supplied in Endnote_libraries/pdf/Bourke_17_Rose.pdf and verified against Crossref; the resolved title matches the PDF text.,False,False,False
ellwood2010,10.1186/gb-2010-11-11-r109,,"Ellwood, Simon R; Liu, Zhaohui; Syme, Rob A; Lai, Zhibing; Hane, James K; Keiper, Felicity; Moffat, Caroline S; Oliver, Richard P; Friesen, Timothy L",,2010,A first genome assembly of the barley fungal pathogen Pyrenophora teres f. teres,Genome Biology,Genome Biology,,11,,,Springer Science and Business Media LLC,1474-760X,,,,,,,recovered_2026,,,accept,DOI read from the PDF supplied in Endnote_libraries/pdf/Ellwood_10_P_teres.pdf and verified against Crossref; the resolved title matches the PDF text.,False,False,False
farrell2013,10.1002/ece3.830,,"Farrell, Lindsay L.; Burke, Terry; Slate, Jon; Lank, David B.",,2013,A first‐generation microsatellite linkage map of the ruff,Ecology and Evolution,Ecology and Evolution,,3,,4631-4640,Wiley,2045-7758,,,,,,,recovered_2026,,,accept,DOI read from the PDF supplied in Endnote_libraries/pdf/Farrell_13_ruff.pdf and verified against Crossref; the resolved title matches the PDF text.,False,False,False
gion2016,10.1186/s12864-016-2884-y,,"Gion, Jean-Marc; Hudson, Corey J.; Lesur, Isabelle; Vaillancourt, René E.; Potts, Brad M.; Freeman, Jules S.",,2016,Genome-wide variation in recombination rate in Eucalyptus,BMC Genomics,BMC Genomics,,17,,,Springer Science and Business Media LLC,1471-2164,,,,,,,recovered_2026,,,accept,DOI read from the PDF supplied in Endnote_libraries/pdf/Gion_16_Eucaluptus.pdf and verified against Crossref; the resolved title matches the PDF text.,False,False,False
khan2005,10.1093/nar/gki604,,"Khan, Asis; Taylor, Sonya; Su, Chunlei; Mackey, Aaron J.; Boyle, Jon; Cole, Robert; Glover, Darius; Tang, Keliang; Paulsen, Ian T.; Berriman, Matt; Boothroyd, John C.; Pfefferkorn, Elmer R.; Dubey, J. P.; Ajioka, James W.; Roos, David S.; Wootton, John C.; Sibley, L. David",,2005,Composite genome map and recombination parameters derived from three archetypal lineages of Toxoplasma gondii,Nucleic Acids Research,Nucleic Acids Research,,33,,2980-2992,Oxford University Press (OUP),1362-4962,,,,,,,recovered_2026,,,accept,DOI read from the PDF supplied in Endnote_libraries/pdf/Khan_05_T_gondii.pdf and verified against Crossref; the resolved title matches the PDF text.,False,False,False
lamour2012,10.1094/MPMI-02-12-0028-R,,"Lamour, Kurt H.; Mudge, Joann; Gobena, Daniel; Hurtado-Gonzales, Oscar P.; Schmutz, Jeremy; Kuo, Alan; Miller, Neil A.; Rice, Brandon J.; Raffaele, Sylvain; Cano, Liliana M.; Bharti, Arvind K.; Donahoo, Ryan S.; Finley, Sabra; Huitema, Edgar; Hulvey, Jon; Platt, Darren; Salamov, Asaf; Savidor, Alon; Sharma, Rahul; Stam, Remco; Storey, Dylan; Thines, Marco; Win, Joe; Haas, Brian J.; Dinwiddie, Darrell L.; Jenkins, Jerry; Knight, James R.; Affourtit, Jason P.; Han, Cliff S.; Chertkov, Olga; Lindquist, Erika A.; Detter, Chris; Grigoriev, Igor V.; Kamoun, Sophien; Kingsmore, Stephen F.",,2012,Genome Sequencing and Mapping Reveal Loss of Heterozygosity as a Mechanism for Rapid Adaptation in the Vegetable Pathogen Phytophthora capsici,Molecular Plant-Microbe Interactions®,Molecular Plant-Microbe Interactions®,,25,,1350-1360,Scientific Societies,0894-0282,,,,,,,recovered_2026,,,accept,DOI read from the PDF supplied in Endnote_libraries/pdf/Lamour_12_P_capsici.pdf and verified against Crossref; the resolved title matches the PDF text.,False,False,False
pannebakker2004,10.1534/genetics.104.027680,,"Pannebakker, Bart A; Beukeboom, Leo W; van Alphen, Jacques J M; Brakefield, Paul M; Zwaan, Bas J",,2004,The Genetic Basis of Male Fertility in Relation to Haplodiploid Reproduction in Leptopilina clavipes (Hymenoptera: Figitidae),Genetics,Genetics,,168,,341-349,Oxford University Press (OUP),1943-2631,,,,,,,recovered_2026,,,accept,DOI read from the PDF supplied in Endnote_libraries/pdf/Pannebakker_04_L_clavipes.pdf and verified against Crossref; the resolved title matches the PDF text.,False,False,False
russo2014,10.1007/s11032-014-0181-5,,"Russo, Maria Anna; Ficco, Donatella Bianca Maria; Laidò, Giovanni; Marone, Daniela; Papa, Roberto; Blanco, Antonio; Gadaleta, Agata; De Vita, Pasquale; Mastrangelo, Anna Maria",,2014,A dense durum wheat × T. dicoccum linkage map based on SNP markers for the study of seed morphology,Molecular Breeding,Molecular Breeding,,34,,1579-1597,Springer Science and Business Media LLC,1380-3743,,,,,,,recovered_2026,,,accept,DOI read from the PDF supplied in Endnote_libraries/pdf/Russo_14_Triticum.pdf and verified against Crossref; the resolved title matches the PDF text.,False,False,False
shahin2010,10.1111/j.1439-0523.2010.01812.x,,"Shahin, Arwa; Arens, Paul; Van Heusden, Adriaan W.; Van Der Linden, Gerard; Van Kaauwen, Martijn; Khan, Nadeem; Schouten, Henk J.; Van De Weg, W. Eric; Visser, Richard G. F.; Van Tuyl, Jaap M.",,2010,Genetic mapping in Lilium: mapping of major genes and quantitative trait loci for several ornamental traits and disease resistances,Plant Breeding,Plant Breeding,,130,,372-382,Wiley,0179-9541,,,,,,,recovered_2026,,,accept,DOI read from the PDF supplied in Endnote_libraries/pdf/Shahin_11_Lilium.pdf and verified against Crossref; the resolved title matches the PDF text.,False,False,False
